#Rate	Latitudine	Longitudine	Altitudine	ChiQuadro	Pressione	NumSatelliti	Giorno	Mese	Anno
30.6867	37.5249	15.0716	0	0.740194	992.864	5.8706	10	1	2019
30.631	37.5249	15.0716	149	1.08149	992.593	5.98488	10	1	2019
30.9287	37.5249	15.0716	168.4	1.0358	992.83	5.67209	10	1	2019
30.9146	37.5249	15.0716	175.1	1.48553	993.177	5.63183	10	1	2019
30.709	37.525	15.0715	156.7	1.0441	993.491	5.71007	10	1	2019
30.4889	37.5249	15.0716	165.6	1.12766	993.838	6.0576	10	1	2019
30.6639	37.5249	15.0716	170.9	1.38407	994.342	5.71618	10	1	2019
30.5001	37.5249	15.0716	182.5	1.2509	994.535	5.92279	10	1	2019
30.4163	37.5249	15.0716	148.7	1.04101	994.989	6.23358	10	1	2019
30.4348	37.5248	15.0715	168.6	0.746184	995.51	5.34815	10	1	2019
30.7159	37.5248	15.0716	172.2	0.939277	995.408	6.67996	10	1	2019
30.5579	37.5249	15.0716	152.1	0.73543	995.988	5.96445	10	1	2019
30.4462	37.5249	15.0717	159.8	0.986359	996.568	6.49433	10	1	2019
30.4632	37.5249	15.0716	168.4	0.729179	996.95	4.9238	10	1	2019
30.3357	37.5248	15.0717	148.8	0.914857	997.503	4.61842	10	1	2019
30.5525	37.5249	15.0716	159.4	1.4001	997.429	5.17436	10	1	2019
30.3035	37.5249	15.0716	150.2	0.827954	997.672	5.18727	10	1	2019
30.5186	37.5248	15.0716	161.6	1.14604	997.735	6.47209	10	1	2019
30.527	37.525	15.0716	185.8	0.900535	997.914	5.85	10	1	2019
30.5184	37.5249	15.0715	150.6	1.0726	997.927	6.30697	10	1	2019
30.4565	37.5249	15.0715	161.2	1.06154	998.244	5.73271	10	1	2019
30.3704	37.5249	15.0715	164.8	1.16891	998.046	7.66918	10	1	2019
30.3464	37.5249	15.0715	182	0.772306	998.458	7.36475	11	1	2019
30.4423	37.5248	15.0716	169.6	1.20437	998.699	7.52109	11	1	2019
30.4799	37.5248	15.0717	165.2	1.44279	998.577	6.87523	11	1	2019
30.5653	37.5249	15.0716	172.7	0.905902	998.561	6.99246	11	1	2019
30.6307	37.5249	15.0716	168	0.805897	998.224	6.46103	11	1	2019
30.5061	37.5248	15.0715	147.8	0.970701	998.272	5.49391	11	1	2019
30.6203	37.5248	15.0716	0	0.963799	998.393	4.87312	11	1	2019
30.7331	37.5249	15.0715	184.8	0.7523	998.855	4.46628	11	1	2019
30.5295	37.5249	15.0716	168.3	0.774277	998.65	5.62619	11	1	2019
30.293	37.5249	15.0716	162.2	0.988323	999.019	5.45712	11	1	2019
30.4354	37.5249	15.0716	160.5	1.33995	999.227	5.85065	11	1	2019
30.7495	37.5248	15.0716	177.9	1.09295	999.63	6.65596	11	1	2019
30.7181	37.5249	15.0716	157.4	1.01772	999.81	6.84265	11	1	2019
30.5836	37.5249	15.0715	169.6	1.03617	1000.08	6.04451	11	1	2019
30.6643	37.5248	15.0715	177	1.13289	1000.46	6.5625	11	1	2019
30.613	37.5248	15.0716	170.7	0.829043	1000.77	7.96802	11	1	2019
30.2854	37.5249	15.0715	167	1.06179	1000.42	7.3249	11	1	2019
30.4515	37.5249	15.0716	156.9	0.818327	1000.29	6.77154	11	1	2019
30.7039	37.5249	15.0715	0	1.25678	1000.05	4.96591	11	1	2019
30.5978	37.5249	15.0716	163.9	1.23329	999.857	3.69578	11	1	2019
30.3135	37.525	15.0716	171.6	1.08981	999.589	4.59925	11	1	2019
30.3314	37.525	15.0716	176.5	0.930671	999.607	4.37442	11	1	2019
30.7285	37.5249	15.0716	158.6	1.32735	999.711	5.65213	11	1	2019
30.3106	37.5249	15.0716	0	1.10654	999.786	5.05816	11	1	2019
30.3954	37.5249	15.0715	174.7	0.92538	999.55	4.61379	11	1	2019
30.4343	37.525	15.0715	182.8	1.01845	999.512	5.58044	11	1	2019
30.5614	37.5248	15.0716	0	0.787413	999.577	5.39411	11	1	2019
30.3283	37.5249	15.0716	175.7	0.890776	999.789	6.13396	11	1	2019
30.3671	37.5248	15.0717	0	0.890334	999.766	7.42951	11	1	2019
30.5381	37.525	15.0716	174.3	0.871491	999.879	6.74623	11	1	2019
30.3953	37.5248	15.0716	162.1	1.19893	999.716	6.22107	11	1	2019
30.4728	37.5249	15.0716	173	1.69697	999.839	4.85943	11	1	2019
30.4971	37.5248	15.0717	152.1	0.783849	999.999	5.56034	11	1	2019
30.2581	37.5247	15.0716	0	0.675716	1000.15	5.08904	11	1	2019
30.6663	37.5249	15.0716	0	1.29578	1000.54	5.19925	11	1	2019
30.4981	37.5248	15.0716	166.4	0.887822	1000.41	5.86106	11	1	2019
30.5837	37.5249	15.0716	165.9	0.956663	1000.49	5.84057	11	1	2019
30.2973	37.525	15.0715	151.7	0.924851	1000.04	6.1575	11	1	2019
30.7422	37.525	15.0716	161.6	1.00892	1000.38	7.66193	11	1	2019
30.3179	37.5248	15.0715	178.4	0.77891	1000.21	7.18207	11	1	2019
30.6335	37.525	15.0716	0	0.908144	1000.25	5.339	12	1	2019
30.3502	37.5249	15.0717	171.5	1.12368	1000.15	6.95019	12	1	2019
30.7188	37.5248	15.0716	182.1	1.5605	1000.21	8.68367	12	1	2019
30.5035	37.5249	15.0716	175.5	1.27969	1000.03	7.04541	12	1	2019
30.436	37.5249	15.0717	167.5	1.28169	999.614	6.42615	12	1	2019
30.4765	37.5249	15.0716	165.5	0.749349	999.859	6.01791	12	1	2019
30.3892	37.5249	15.0716	172.3	1.09341	999.483	5.88052	12	1	2019
30.5905	37.5249	15.0716	179.7	1.13208	999.585	5.32956	12	1	2019
30.8397	37.525	15.0716	172.9	0.775651	999.458	5.3327	12	1	2019
30.7807	37.5249	15.0716	0	1.22204	999.586	6.0369	12	1	2019
30.6569	37.5249	15.0716	163.3	0.870309	999.847	6.4206	12	1	2019
30.5163	37.5248	15.0717	169.8	0.813919	1000.17	6.51082	12	1	2019
30.9024	37.5249	15.0716	167.8	0.847657	1000.27	7.15494	12	1	2019
30.657	37.5248	15.0715	187.7	1.0763	1000.56	7.38235	12	1	2019
30.665	37.5248	15.0715	180.3	0.804073	1001.24	8.33522	12	1	2019
30.4059	37.5249	15.0716	165.7	1.01752	1001.22	8.32929	12	1	2019
30.6033	37.525	15.0714	192.8	0.788879	1001.16	6.60654	12	1	2019
30.4638	37.5249	15.0716	0	0.790739	1000.76	5.70243	12	1	2019
30.5908	37.5251	15.0714	186.1	0.750731	1000.56	5.53131	12	1	2019
30.4484	37.5249	15.0716	171.5	0.960629	1000.25	4.56617	12	1	2019
30.7205	37.525	15.0717	160.5	0.927573	1000.36	4.95636	12	1	2019
30.4458	37.525	15.0716	187.3	1.06846	1000.23	4.58552	12	1	2019
30.6128	37.5248	15.0716	0	0.850679	1000.3	4.89245	12	1	2019
30.3308	37.5248	15.0716	176.1	0.958458	1000.44	5.64916	12	1	2019
30.4562	37.5249	15.0716	0	0.602648	1000.73	5.59065	12	1	2019
30.505	37.5249	15.0716	179.3	1.02409	1000.8	7.4566	12	1	2019
30.4074	37.5248	15.0716	159.7	0.935466	1001.01	6.86711	12	1	2019
30.3559	37.5249	15.0716	0	1.09473	1000.96	7.69783	12	1	2019
30.4408	37.5248	15.0716	169.8	0.934873	1001.37	8.69897	12	1	2019
30.2414	37.5249	15.0715	164	1.3149	1001.88	7.57022	12	1	2019
30.4498	37.5249	15.0717	0	0.892292	1002.32	7.32613	12	1	2019
30.328	37.5249	15.0716	167.9	1.18211	1001.94	6.11038	12	1	2019
30.1932	37.5249	15.0716	0	0.915232	1002.42	5.07951	12	1	2019
30.3015	37.5249	15.0716	165.7	0.733335	1002.64	5.79135	12	1	2019
30.1585	37.5249	15.0715	169.2	0.966023	1003.32	5.78799	12	1	2019
30.1011	37.5249	15.0715	0	1.03957	1003.41	5.85538	12	1	2019
30.3759	37.5249	15.0716	174.9	1.32444	1003.63	6.3907	12	1	2019
30.1212	37.5249	15.0715	151.4	0.605765	1003.49	6.6564	12	1	2019
30.0467	37.5249	15.0715	161.7	1.30484	1003.18	7.31725	12	1	2019
30.4516	37.5249	15.0716	167.3	0.990799	1003.01	6.66855	12	1	2019
30.3466	37.525	15.0716	0	1.06793	1003.16	7.13465	13	1	2019
30.0695	37.5248	15.0716	175.7	0.966889	1003.38	8.49486	13	1	2019
30.2602	37.5248	15.0716	0	1.21174	1003.14	8.5292	13	1	2019
30.3351	37.5248	15.0716	165	1.33274	1002.82	7.17968	13	1	2019
30.1904	37.5249	15.0716	0	1.14893	1002.46	6.22788	13	1	2019
30.3076	37.5249	15.0716	179.7	0.90572	1002.19	6.23077	13	1	2019
30.3344	37.5249	15.0716	172.6	0.960762	1002.33	5.96792	13	1	2019
30.1039	37.5249	15.0715	0	0.622879	1002.43	5.76837	13	1	2019
30.3443	37.525	15.0715	0	0.889538	1002.44	6.46422	13	1	2019
29.9665	37.5249	15.0716	155.6	0.941957	1002.41	5.8812	13	1	2019
30.4068	37.5249	15.0716	0	0.926964	1002.36	5.91276	13	1	2019
30.281	37.5248	15.0715	180.1	1.10418	1002.57	7.57317	13	1	2019
30.3599	37.5249	15.0716	172.2	0.909647	1002.56	8.57116	13	1	2019
30.277	37.5248	15.0716	0	0.952209	1002.79	7.17559	13	1	2019
30.4773	37.525	15.0715	165.9	0.886796	1003.03	7.26723	13	1	2019
30.1098	37.5249	15.0716	168.4	1.03433	1003	7.88175	13	1	2019
30.4913	37.5248	15.0716	0	0.972857	1002.78	7.12147	13	1	2019
30.3753	37.5249	15.0716	145.7	0.894282	1001.84	6.81913	13	1	2019
30.5318	37.525	15.0715	174	1.33732	1001.05	5.31174	13	1	2019
30.1419	37.5249	15.0717	140.7	1.21255	1000.59	5.7029	13	1	2019
30.2929	37.5249	15.0715	0	0.660874	999.782	5.65605	13	1	2019
30.4243	37.5249	15.0717	165	0.684451	999.396	5.82908	13	1	2019
30.3181	37.525	15.0715	165.9	1.0093	999.512	6.01876	13	1	2019
30.3384	37.5249	15.0716	0	0.61257	998.94	6.64827	13	1	2019
30.5253	37.5249	15.0715	0	0.779614	998.761	6.56473	13	1	2019
30.3467	37.5249	15.0716	175.9	1.37774	998.65	8.13776	13	1	2019
30.4612	37.5249	15.0715	168.5	1.28879	998.813	7.73897	13	1	2019
30.3203	37.5249	15.0716	175.8	0.749132	998.423	7.36975	13	1	2019
30.5913	37.5249	15.0716	169.1	1.08043	998.552	8.05372	13	1	2019
30.4423	37.5249	15.0715	159.6	0.959682	998.696	6.93885	13	1	2019
30.4755	37.5248	15.0717	0	0.892933	998.526	7.06503	13	1	2019
30.4648	37.5249	15.0715	0	1.08499	998.055	6.0161	13	1	2019
30.3223	37.5248	15.0716	0	0.930882	998.003	6.28731	13	1	2019
30.4005	37.5248	15.0716	0	1.08577	997.812	5.50564	13	1	2019
30.3659	37.5248	15.0717	0	0.947633	997.704	6.03183	13	1	2019
30.7104	37.5249	15.0717	172	1.28744	998.083	5.21854	13	1	2019
30.5512	37.5249	15.0716	185.5	1.08319	997.981	5.98773	13	1	2019
30.3861	37.5249	15.0716	147.8	0.818088	997.599	6.89823	13	1	2019
30.4175	37.5249	15.0716	0	1.06911	997.26	8.08296	13	1	2019
30.3185	37.5248	15.0716	166.6	0.693595	996.842	7.74649	13	1	2019
30.47	37.5249	15.0715	187.4	0.954789	996.727	7.54775	14	1	2019
30.4339	37.5248	15.0716	0	0.899261	996.624	8.81333	14	1	2019
30.3259	37.5249	15.0715	185.1	0.893467	996.609	7.50565	14	1	2019
30.4954	37.5249	15.0716	0	0.926597	996.351	6.65316	14	1	2019
30.5669	37.5249	15.0716	180.9	1.07755	996.184	6.61981	14	1	2019
30.4561	37.5249	15.0716	163.4	0.891606	995.183	6.10452	14	1	2019
30.3207	37.5249	15.0715	161.7	0.663284	994.894	6.01132	14	1	2019
30.5387	37.5248	15.0715	170.7	1.37511	994.045	5.32923	14	1	2019
30.6613	37.5248	15.0716	165.1	0.975859	993.841	4.97451	14	1	2019
30.6401	37.5249	15.0716	162.1	0.774435	993.776	6.30398	14	1	2019
30.6886	37.5249	15.0716	172.2	0.719421	993.13	6.47488	14	1	2019
30.9449	37.5249	15.0715	0	0.832259	993.039	7.44307	14	1	2019
30.8755	37.5249	15.0716	152.8	0.920235	992.663	7.71211	14	1	2019
30.9693	37.5248	15.0715	155	1.19608	992.687	6.89299	14	1	2019
30.7044	37.5249	15.0716	168.5	1.11371	992.751	7.26471	14	1	2019
30.8924	37.5249	15.0716	0	0.774194	992.023	8.06661	14	1	2019
30.699	37.525	15.0716	175.2	1.11386	991.032	6.33555	14	1	2019
31.0092	37.5249	15.0716	0	0.770314	990.341	6.70209	14	1	2019
30.6418	37.5249	15.0716	152.2	0.818079	989.373	6.44445	14	1	2019
30.9857	37.5249	15.0715	162.1	0.788924	988.664	6.28449	14	1	2019
30.8309	37.5249	15.0716	170.4	1.26043	988.233	5.49952	14	1	2019
30.3027	37.525	15.0716	166.7	1.07141	1001.32	7.80486	15	1	2019
30.0669	37.5249	15.0715	149.5	0.919542	1001.55	7.48148	15	1	2019
30.2909	37.5249	15.0716	161.8	0.87038	1001.42	6.72362	15	1	2019
30.2044	37.5249	15.0715	161.3	0.855158	1001.34	5.32246	15	1	2019
30.2059	37.525	15.0716	185.9	0.82058	1001.24	5.52892	15	1	2019
30.105	37.5249	15.0716	173.7	0.842229	1001.55	4.73445	15	1	2019
29.9131	37.525	15.0715	174.4	0.707097	1002.17	6.27045	15	1	2019
29.9828	37.5248	15.0717	169.8	1.05643	1002.91	6.76454	15	1	2019
29.8857	37.5249	15.0716	158.8	1.09416	1003.24	6.73679	15	1	2019
29.9513	37.5249	15.0716	182.6	1.0841	1003.94	8.04078	15	1	2019
29.9808	37.5248	15.0716	169.7	1.0482	1004.48	7.36667	15	1	2019
29.8648	37.5249	15.0716	157.3	0.985238	1005.07	6.99816	15	1	2019
29.9497	37.5249	15.0716	164.6	1.04044	1006.03	6.84587	15	1	2019
29.7629	37.525	15.0716	159.2	0.655731	1006.48	7.06089	15	1	2019
29.8424	37.5249	15.0716	170.6	0.880935	1007.24	6.40796	15	1	2019
29.4813	37.525	15.0716	157.6	0.584084	1007.68	6.05489	15	1	2019
29.7254	37.5249	15.0716	158.7	1.02504	1008.34	5.6593	15	1	2019
29.5869	37.5249	15.0715	152.9	0.854073	1008.87	5.60256	15	1	2019
29.6376	37.5248	15.0716	181.7	1.13324	1009.55	6.29018	15	1	2019
29.8793	37.5249	15.0716	188	2.43388	1009.79	5.54895	15	1	2019
29.696	37.5249	15.0716	187.8	0.842962	1010.24	6.35143	15	1	2019
29.7427	37.5249	15.0716	162.3	1.32621	1010.42	6.92562	15	1	2019
29.5524	37.5249	15.0716	168.4	1.01654	1010.42	7.04587	15	1	2019
29.6824	37.5249	15.0716	166.4	1.05059	1010.34	6.71429	15	1	2019
29.5575	37.5249	15.0715	176.2	1.11082	1010.62	6.62317	16	1	2019
29.8781	37.5248	15.0715	169.2	1.03913	1010.93	7.38017	16	1	2019
29.4639	37.5249	15.0715	181.5	0.895641	1011.21	7.00918	16	1	2019
29.7385	37.5249	15.0716	179.5	0.950065	1011.37	7.17435	16	1	2019
29.6898	37.5249	15.0716	161.3	0.978691	1011.39	5.50458	16	1	2019
29.6615	37.5248	15.0717	173.5	1.23297	1011.53	4.42361	16	1	2019
29.6723	37.5249	15.0716	168	0.92438	1011.45	5.23275	16	1	2019
29.6488	37.5249	15.0716	167.4	0.965379	1011.74	4.34959	16	1	2019
29.4954	37.5248	15.0717	166.2	1.05225	1012.08	5.44169	16	1	2019
29.6818	37.525	15.0716	180.9	0.803234	1012.44	5.88879	16	1	2019
29.346	37.5249	15.0716	179.5	0.969823	1012.7	6.74796	16	1	2019
29.7377	37.525	15.0716	175.5	1.04202	1012.71	8.01376	16	1	2019
29.7677	37.5249	15.0715	175.2	1.13495	1012.65	7.73144	16	1	2019
29.4024	37.5247	15.0715	183.5	1.09006	1012.88	8.33544	16	1	2019
29.5911	37.5249	15.0716	174.3	0.902365	1013.37	8.77084	16	1	2019
29.7307	37.5249	15.0715	183.5	0.720645	1013.5	7.57327	16	1	2019
29.5812	37.5249	15.0716	171.8	0.790505	1013.02	7.92132	16	1	2019
29.6819	37.5249	15.0715	170.4	0.968203	1012.51	6.19263	16	1	2019
29.8247	37.5249	15.0715	173.4	0.964849	1011.85	4.96218	16	1	2019
29.706	37.525	15.0716	167.2	1.16804	1011.38	4.54753	16	1	2019
29.816	37.5249	15.0716	174.8	0.750732	1011.36	4.16667	16	1	2019
29.6915	37.525	15.0715	162.8	0.628161	1011.09	4.68527	16	1	2019
29.7932	37.5248	15.0717	177.6	1.08839	1011.07	5.41252	16	1	2019
29.6343	37.5249	15.0716	162.4	0.877624	1010.81	5.2602	16	1	2019
29.7214	37.5248	15.0716	159	1.15482	1010.88	6.8894	16	1	2019
29.6252	37.525	15.0716	188	1.21531	1010.83	6.66911	16	1	2019
29.6892	37.5249	15.0716	150.6	1.04953	1011.06	7.37672	16	1	2019
29.7062	37.5249	15.0716	163.6	0.912945	1010.92	7.94577	16	1	2019
29.5447	37.525	15.0716	168.6	0.798442	1011.1	7.79835	16	1	2019
29.8184	37.525	15.0716	179.6	1.13855	1011.1	6.89021	16	1	2019
29.5881	37.525	15.0715	157.6	0.95492	1011.22	6.01921	16	1	2019
29.738	37.5248	15.0715	163.1	0.996049	1011.27	5.67065	16	1	2019
29.6045	37.5249	15.0715	169.1	1.00701	1011.12	5.77564	16	1	2019
29.4776	37.5248	15.0716	150.1	0.892134	1011.24	5.68004	16	1	2019
29.5566	37.5248	15.0716	182.4	0.803374	1011.58	6.10603	16	1	2019
29.6995	37.5249	15.0716	170.3	0.890854	1011.42	5.8641	16	1	2019
29.7558	37.5249	15.0717	156.3	1.04003	1011.32	5.80663	16	1	2019
29.8039	37.5249	15.0716	171.2	1.29473	1011.19	7.49123	16	1	2019
29.7898	37.525	15.0715	170.8	1.06084	1010.53	7.97971	16	1	2019
29.6637	37.5248	15.0715	171.671	0.97018	1008.99	11.1117	17	1	2019
29.7912	37.5249	15.0716	162.281	1.02249	1009.24	9.49635	17	1	2019
29.8253	37.5249	15.0715	149.481	0.661133	1009.44	8.87971	17	1	2019
30.0779	37.525	15.0715	197.46	0.851348	1009.22	8.88295	17	1	2019
29.9182	37.5249	15.0716	142.944	0.913363	1008.87	8.57235	17	1	2019
30.0787	37.5248	15.0715	172.378	1.48045	1008.44	8.36213	17	1	2019
29.7442	37.525	15.0716	148.415	1.08171	1007.92	7.57833	17	1	2019
29.8632	37.5247	15.0716	155.782	1.30298	1007.64	7.20696	17	1	2019
29.9408	37.5249	15.071	208.695	0.842495	1007.27	10.6804	17	1	2019
30.1186	37.5249	15.0716	146.502	1.22546	1006.9	11.7945	17	1	2019
29.8921	37.5249	15.0716	160.075	0.656825	1006.79	13.6	17	1	2019
29.8546	37.525	15.0716	181.417	0.88601	1006.71	11.4028	17	1	2019
29.8573	37.5248	15.0715	163.86	0.995406	1006.52	8.53425	17	1	2019
29.8469	37.5248	15.0715	161.246	1.23642	1006.16	7.65628	17	1	2019
30.041	37.525	15.0715	163.657	0.953036	1006.55	11.162	17	1	2019
29.8099	37.5249	15.0716	161.623	0.898011	1006.24	14.5451	17	1	2019
29.6986	37.5249	15.0717	161.621	0.947085	1006.64	13.5799	17	1	2019
29.9026	37.5249	15.0716	155.735	0.977039	1006.76	12.7085	17	1	2019
29.8158	37.5249	15.0716	155.551	1.03149	1006.66	11.9556	17	1	2019
29.95	37.5248	15.0716	153.141	0.83048	1006.47	8.72812	17	1	2019
29.9668	37.5249	15.0716	160.35	1.04021	1006.83	11.4681	17	1	2019
29.6654	37.5252	15.0716	203.936	0.713047	1006.65	8.05114	17	1	2019
29.8138	37.5249	15.0717	156.309	1.13598	1006.38	8.19322	17	1	2019
29.7224	37.5249	15.0716	174.949	0.972988	1006.17	8.55163	17	1	2019
29.9153	37.525	15.0717	141.109	1.25795	1005.91	8.36072	17	1	2019
29.8997	37.5248	15.0717	191.56	1.01191	1005.57	8.76852	18	1	2019
30.2598	37.5249	15.0716	151.604	1.33698	1005.32	8.90917	18	1	2019
29.8773	37.525	15.0714	177.517	1.05322	1005.27	9.5046	18	1	2019
30.0357	37.5249	15.0715	180.511	1.1834	1005.21	10.0957	18	1	2019
30.0069	37.525	15.0716	147.013	0.952611	1004.65	10.9499	18	1	2019
30.0353	37.525	15.0715	173.453	0.952328	1004.33	9.85051	18	1	2019
30.3477	37.5248	15.0715	173.959	0.835693	1003.92	10.8227	18	1	2019
30.1343	37.5249	15.0715	158.451	0.846598	1003.92	10.8428	18	1	2019
29.8862	37.5249	15.0717	156.341	0.821573	1004.14	11.2069	18	1	2019
30.1978	37.5249	15.0716	177.025	1.21213	1003.98	10.584	18	1	2019
30.0941	37.5249	15.0715	172.874	0.90654	1004.05	9.45088	18	1	2019
30.1562	37.525	15.0715	221.157	1.225	1004.1	9.27095	18	1	2019
30.1332	37.5249	15.0715	172.44	0.721974	1004.5	9.46412	18	1	2019
30.1322	37.5248	15.0715	180.137	1.35036	1004.87	9.19538	18	1	2019
30.0718	37.5249	15.0716	171.459	0.932442	1004.95	8.8854	18	1	2019
29.9093	37.5249	15.0715	179.997	0.869962	1005.06	9.09589	18	1	2019
30.0256	37.5249	15.0716	155.584	0.972233	1004.68	8.66576	18	1	2019
30.1369	37.525	15.0716	154.636	0.926448	1004.3	8.69954	18	1	2019
30.0467	37.525	15.0716	163.456	0.759154	1003.65	8.29352	18	1	2019
30.2085	37.5249	15.0716	156.246	0.862775	1003.27	7.1593	18	1	2019
30.2602	37.5249	15.0715	191.486	1.36651	1002.89	8.61923	18	1	2019
30.1165	37.5249	15.0715	171.618	0.809492	1002.73	10.7325	18	1	2019
30.1159	37.5248	15.0717	157.507	1.65601	1002.51	12.1188	18	1	2019
30.0293	37.5249	15.0716	172.141	0.952954	1002.63	12.7218	18	1	2019
30.1968	37.5249	15.0715	173.581	1.89068	1002.72	11.7393	18	1	2019
29.9352	37.5249	15.0716	154.541	1.1697	1002.86	11.071	18	1	2019
30.0937	37.5249	15.0715	172.177	1.11019	1002.71	11.3906	18	1	2019
30.2573	37.5249	15.0717	164.597	1.16849	1002.81	10.3043	18	1	2019
29.9401	37.525	15.0716	195.305	0.885764	1003.16	9.72044	18	1	2019
30.1639	37.5251	15.0716	184.434	1.11413	1003.18	9.10814	18	1	2019
29.9694	37.5249	15.0715	169.827	0.682712	1002.86	9.01101	18	1	2019
29.9151	37.5249	15.0715	165.553	0.788834	1002.82	8.95439	18	1	2019
30.0706	37.5248	15.0716	173.377	0.761328	1002.89	8.47659	18	1	2019
29.8847	37.525	15.0716	174.643	1.05161	1002.66	8.28492	18	1	2019
29.8151	37.5248	15.0716	174.277	0.688489	1002.79	8.73095	18	1	2019
30.1779	37.5249	15.0714	172.852	1.14633	1002.83	8.90463	18	1	2019
30.0157	37.5249	15.0714	176.754	1.16283	1002.77	8.42095	18	1	2019
29.8923	37.525	15.0716	128.323	0.854873	1002.64	8.40462	18	1	2019
30.1668	37.5248	15.0713	177.176	0.922732	1002.02	8.93001	19	1	2019
30.029	37.5248	15.0715	168.653	1.06008	1002.21	9.01373	19	1	2019
30.1641	37.525	15.0715	172.804	0.995993	1001.97	10.2991	19	1	2019
30.3387	37.5249	15.0715	172.407	0.742617	1001.83	10.2169	19	1	2019
30.3942	37.5249	15.0716	178.919	1.05986	1001.48	10.9168	19	1	2019
30.2214	37.5248	15.0717	166.579	0.95538	1001.42	10.5065	19	1	2019
30.3095	37.5249	15.0716	157.662	1.34709	1001.17	10.9373	19	1	2019
30.1536	37.5249	15.0716	159.067	0.670301	1001.3	11.2602	19	1	2019
30.287	37.5248	15.0717	161.768	0.863807	1001.43	11.3352	19	1	2019
30.1227	37.525	15.0716	186.014	1.06099	1001.63	10.5895	19	1	2019
30.2074	37.5249	15.0716	168.261	0.894053	1001.54	10.2207	19	1	2019
30.3651	37.5247	15.0717	145.331	0.808532	1001.63	9.88274	20	1	2019
30.4293	37.5248	15.0715	176.131	1.09704	1001.03	8.30056	20	1	2019
30.4576	37.5249	15.0716	158.703	0.750442	1000.43	7.71226	20	1	2019
30.5308	37.5249	15.0715	178.176	1.01024	999.937	7.42952	20	1	2019
30.5377	37.5248	15.0716	180.336	1.08488	999.827	7.87876	20	1	2019
30.4897	37.5252	15.0716	166.085	1.12447	999.715	7.88732	20	1	2019
30.2574	37.5249	15.0715	166.944	0.868493	999.657	9.31391	20	1	2019
30.2981	37.5248	15.0717	160.949	1.34166	999.725	8.75872	20	1	2019
30.2044	37.5249	15.0716	164.659	0.887981	1000.08	9.0927	20	1	2019
30.2	37.5249	15.0717	158.523	0.9182	1000.43	8.90027	20	1	2019
30.268	37.5249	15.0716	165.725	0.834865	1000.32	8.93739	20	1	2019
30.2875	37.525	15.0715	151.311	1.05728	1000.57	9.9934	20	1	2019
30.1924	37.5251	15.0717	161.541	0.735259	1000.88	9.56004	20	1	2019
30.4513	37.5249	15.0715	178.446	0.885301	1000.96	8.93967	20	1	2019
30.2362	37.5249	15.0716	170.408	0.815175	1001.16	9.19177	20	1	2019
30.1431	37.5248	15.0716	162.103	0.995373	1001.32	8.90986	20	1	2019
30.029	37.5249	15.0716	154.901	0.834183	1001.25	9.09176	20	1	2019
30.5765	37.5248	15.0716	167.761	0.925713	1001.3	7.60114	20	1	2019
30.0971	37.5251	15.0714	183.352	0.654635	1001.49	8.21845	20	1	2019
30.2372	37.5248	15.0716	156.515	1.32448	1001.71	8.87278	20	1	2019
30.2661	37.5249	15.0715	157.798	1.23303	1001.75	8.68075	20	1	2019
30.1677	37.5249	15.0716	168.444	0.636218	1001.57	8.25794	20	1	2019
30.3691	37.5251	15.0717	145.421	0.870294	1001.43	8.42736	20	1	2019
30.2348	37.5248	15.0716	168.001	0.564639	1001.35	9.29566	21	1	2019
30.2425	37.5248	15.0716	151.101	1.4061	1001.6	8.91627	21	1	2019
30.3355	37.5248	15.0713	191.548	0.838793	1001.43	10.4388	21	1	2019
30.2236	37.5248	15.0716	169.434	0.782469	1001.47	10.4413	21	1	2019
30.3875	37.5249	15.0716	172.603	1.16224	1000.89	10.6717	21	1	2019
30.5934	37.5249	15.0715	158.055	1.41556	1000.68	10.5477	21	1	2019
30.3279	37.5248	15.0716	164.182	0.912628	1000.35	11.0613	21	1	2019
30.3073	37.5249	15.0716	166.179	0.879122	1000.47	11.1712	21	1	2019
30.4503	37.5248	15.0717	161.597	1.10803	1000.79	11.2063	21	1	2019
30.189	37.525	15.0716	182.074	0.987966	1000.93	10.0833	21	1	2019
30.3454	37.5248	15.0716	169.49	1.18751	1001.12	10.4407	21	1	2019
30.3888	37.525	15.0715	207.619	1.07928	1001.31	10.0085	21	1	2019
30.5107	37.5249	15.0715	181.726	1.04121	1001.38	9.54693	21	1	2019
30.4133	37.5247	15.0715	180.064	1.11276	1001.48	10.5627	21	1	2019
30.3261	37.5249	15.0717	174.241	0.832759	1001.66	8.75071	21	1	2019
30.2555	37.5249	15.0715	183.194	0.868064	1001.46	9.04712	21	1	2019
29.5357	37.525	15.0715	175.446	0.766107	1001.26	9.30705	21	1	2019
28.3309	37.5249	15.072	150.444	1.43481	1001.15	11.0132	21	1	2019
28.1895	37.5247	15.0721	157.913	0.821045	1000.42	10.5686	21	1	2019
28.376	37.5247	15.0722	185.084	1.34424	999.765	8.90331	21	1	2019
28.2681	37.5247	15.072	144.207	1.13578	999.595	9.40726	21	1	2019
28.3635	37.5248	15.0721	153.998	1.10398	999.035	10.6057	21	1	2019
28.1055	37.5248	15.0719	112.07	0.750147	998.532	10.9335	21	1	2019
28.1385	37.5248	15.072	176.211	1.01051	998.527	12.1811	21	1	2019
